"CpG.site","Coefficient","Panel","Training.cohort","Short_name","Name","SeqId","UniProt","Predictor","chr","pos","UCSC_RefGene_Name","GencodeCompV12_NAME"
"cg00948520",-0.00117761246010204,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr16",4000652,"","RP11-462G12.1"
"cg19902591",-0.00388894425133539,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",6130767,"KCNAB2","KCNAB2"
"cg15413523",0.0260891796792073,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",133451625,"TCF7","TCF7"
"cg21869765",-0.000100263801622011,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",72125136,"TNPO1","TNPO1"
"cg08644973",0.00273992272926356,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",31668721,"BAT5","ABHD16A, LY6G6E"
"cg16130238",0.0342784275317719,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr14",22958402,"","TRAJ48, TRAJ49"
"cg02447879",-0.0121368844560634,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",79393682,"BAHCC1",""
"cg17459911",0.00798467737626343,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",71968614,"THSD4","THSD4"
"cg10626559",0.0133421055750617,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",99281862,"POU3F2","POU3F2"
"cg24848467",0.00308024403023637,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",28134517,"ZNF389","ZNF192P1"
"cg11050116",-0.00314877045312453,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr8",17780536,"PCM1","PCM1"
"cg22603960",0.0112066344226814,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",6743091,"ZNF12","ZNF12, AC073343.13"
"cg09910120",-0.00519624156935755,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr10",131190389,"",""
"cg00574958",-0.00415026820516727,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",68607622,"CPT1A","CPT1A"
"cg05294455",0.012162426131458,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",45286609,"MYL4","MYL4"
"cg03202935",0.0012938593059698,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",25442696,"","SNORD115-15, SNHG14"
"cg04522984",0.00276787371441258,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr4",114238277,"ANK2","ANK2"
"cg15903282",-0.00485336970017814,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr3",134513690,"EPHB1","EPHB1"
"cg03725309",-0.00257711569993581,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",109757585,"SARS","SARS"
"cg10237817",-0.0042468454582388,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",154519846,"TDRD10","TDRD10"
"cg00607196",0.0125028173115014,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr14",58619480,"C14orf37","C14orf37"
"cg21669326",-0.0198509188643681,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",47267691,"",""
"cg07676709",-0.0219429923387597,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",46673442,"LOC404266, HOXB6","HOXB-AS3, HOXB6, HOXB3"
"cg16931664",0.00639116125342394,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",11169707,"","RP11-179A10.1"
"cg17373022",-0.00288528026492866,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr10",54539758,"",""
"cg18828306",0.0017753851498915,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",17555864,"USH1C","USH1C"
"cg27304738",0.0107982271536323,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",160527453,"IGF2R","IGF2R"
"cg00054774",-0.000646624741073574,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr21",43373079,"C2CD2","C2CD2, TMPRSS3"
"cg02864688",0.0110874434030686,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",11752342,"MAD2L2, C1orf187","MAD2L2, C1orf187"
"cg00809820",0.00537458508070429,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",80708513,"TBCD, FN3K","TBCD"
"cg21889181",-0.0103115781377437,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",77883838,"KCTD21","RP11-705O3.1, KCTD21"
"cg25154306",-0.00051617006906542,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",2333762,"RER1","RER1"
"cg15904623",0.00373887528116035,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",128488744,"FLNC",""
"cg00231754",0.0033126027275641,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",38176859,"FAM82A1","FAM82A1"
"cg02340576",-0.00241500176491012,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",1933726,"DPH1","DPH1"
"cg09181500",0.00933324968483902,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",229572706,"",""
"cg18372353",-0.00010714346321143,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",35838733,"ATPBD4","ATPBD4, RP11-702M1.1"
"cg17057625",0.00322160062384912,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr3",194197025,"","ATP13A3"
"cg13745678",-0.00786071529371159,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr4",109253949,"",""
"cg05407200",0.002319073406969,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",93586725,"",""
"cg17527975",-0.00692349985989916,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr8",142192487,"DENND3","DENND3"
"cg11829633",-0.00132856849888423,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr14",104273589,"PPP1R13B","PPP1R13B"
"cg22281866",0.00897153722684678,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",126101997,"","NCOA7"
"cg01738650",-0.0148554897274387,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",32223076,"","XXbac-BPG154L12.4"
"cg20944133",0.00679559943281058,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",111957280,"TIMM8B, SDHD","TIMM8B, SDHD, AP002884.2"
"cg07092029",0.00205045413498002,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr16",83682278,"CDH13","CDH13"
"cg18134411",-0.00812955980524216,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",312058,"DUSP22",""
"cg03789645",0.00596911455836222,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",148394842,"CUL1","CUL1"
"cg03145486",0.00405330724259135,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",32180187,"NOTCH4","NOTCH4"
"cg03011024",-0.00587303139443861,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr18",76258493,"",""
"cg15732230",-0.010259131012841,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr19",51487280,"KLK7","KLK7"
"cg04149424",0.00767709937816816,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",50559172,"HDC","HDC"
"cg14232082",-0.00843773848727051,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",101728629,"CHSY1","CHSY1"
"cg01378578",-0.00259568683556276,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",207226824,"PFKFB2","YOD1, PFKFB2"
"cg24204406",0.0474423183299537,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",86156243,"",""
"cg16393928",0.00407343970885972,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",3135836,"PRDM16",""
"cg08041481",0.00527004712294926,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",100902470,"SIM1",""
"cg23216015",0.00537823176187314,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",31726654,"C7orf16","PPP1R17"
"cg11453174",-0.00389927857754019,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",136512768,"PDE7B","RP13-143G15.4"
"cg13962681",0.00084326042028403,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",213223461,"RPS6KC1","RPS6KC1"
"cg21750659",-0.0081963422601457,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr8",119045287,"EXT1",""
"cg05545914",0.00168688027334793,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr16",51167855,"",""
"cg18592964",0.00432365424304419,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",96051476,"CAST","CAST"
"cg04424621",-0.00926796696976056,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",27101941,"HIST1H2BJ","HIST1H2BJ, HIST1H2AG"
"cg03893692",-0.00782231912573924,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",149669484,"CAMK2A","CAMK2A"
"cg14193678",-0.0165153543024967,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr3",44666490,"ZNF197","ZNF197, ZNF197-AS1, RP11-944L7.4"
"cg12689888",-0.0107348218621825,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",93741342,"CCDC18","RP4-717I23.3, CCDC18"
"cg26649394",-0.00342978755959709,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr18",32870462,"ZNF271, ZNF397OS","ZSCAN30, ZNF271"
"cg06872115",0.0230656736913812,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",26871676,"",""
"cg02963689",0.0125223466545975,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",33967519,"",""
"cg07258983",-0.0134321929476404,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr18",42255459,"",""
"cg01939443",-0.00292555110058479,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",182456796,"RGSL1","RGSL1"
"cg23937382",0.00495790278932167,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr19",58549531,"ZSCAN1",""
"cg05517233",-0.0125412141859057,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",135468041,"SMAD5, SMAD5OS","SMAD5-AS1, SMAD5"
"cg24618354",-0.00294836526005388,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr12",88535429,"TMTC3, CEP290","TMTC3, CEP290"
"cg20412539",-0.000413203924561239,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",999153,"",""
"cg18181703",-0.012322878580034,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",76354621,"SOCS3",""
"cg24694018",-0.00363118162551845,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",145457621,"POLR3GL","POLR3GL"
"cg12807937",0.0122721650702557,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",240965920,"NDUFA10","NDUFA10"
"cg14476101",-0.0254031975352281,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",120255992,"PHGDH","PHGDH"
"cg10568944",-0.00694256344921167,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",49430788,"CENPQ, MUT","MUT, CENPQ"
"cg10504390",0.0258526989404333,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr18",12947632,"SEH1L","SEH1L"
"cg27512176",0.000396120253268418,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",33158538,"COL11A2",""
"cg18193127",0.0176477668802662,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr12",131456574,"GPR133","GPR133"
"cg03799220",0.00218470973787795,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",52860635,"ARPP19","ARPP19"
"cg10342016",-0.000635195430388181,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr8",57802622,"",""
"cg26725076",-0.00695831627542855,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr12",132569963,"EP400NL","EP400NL"
"cg12119032",-0.0134937098135031,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",92881001,"SLC36A4","SLC36A4"
"cg01972316",-0.00824744276621414,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",131601951,"","ARHGEF4"
"cg12787950",-0.00639078133740403,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr18",74610001,"ZNF236",""
"cg17878351",-0.0157376117172492,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",46016595,"CLIC5",""
"cg11024682",0.0556716596820184,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",17730094,"SREBF1",""
"cg23288103",-0.000500879751143276,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",242499464,"BOK","BOK-AS1"
"cg12974599",-0.0344433470735045,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr22",46770195,"CELSR1","CELSR1"
"cg09561739",0.00359513821109778,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr4",47916869,"NFXL1","NFXL1, NIPAL1"
"cg00547018",-0.0127650621091053,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr16",5121709,"ALG1","ALG1"
"cg15225091",-0.00338040968003481,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr10",119001590,"SLC18A2","RP11-501J20.5, SLC18A2"
"cg24629545",0.00629026578240455,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",2250050,"MAD1L1","MAD1L1"
"cg12760995",-0.00126081604810447,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",10789713,"CASZ1","CASZ1"
"cg21720206",0.00592622815405472,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",80877845,"TBCD","TBCD"
"cg20694241",-0.010156893292783,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr9",39132524,"CNTNAP3","CNTNAP3"
"cg25964213",0.00285679020293404,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr8",17207503,"MTMR7","MTMR7"
"cg08995609",-0.00465637692657616,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",66104115,"RIN1","RP11-867G23.12, RIN1"
"cg02711608",-0.025319664942244,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr19",47287964,"SLC1A5","SLC1A5"
"cg26301489",-0.0256164504435526,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",45912037,"LRRC46",""
"cg08548559",-0.00368141794374074,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr22",31686097,"PIK3IP1","PIK3IP1"
"cg24418063",-0.000696300847670147,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr12",7050950,"ATN1","ATN1, C12orf57"
"cg06500161",0.0377917582767596,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr21",43656587,"ABCG1","ABCG1, TMPRSS3"
"cg20342907",0.0103396460121921,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",117789566,"TMPRSS13","TMPRSS13"
"cg19850406",0.0139662666938829,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr12",117174732,"RNFT2, C12orf49","RNFT2"
"cg02658668",0.00361786506012965,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",121525513,"",""
"cg15806039",-0.0110548309149316,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr6",15501269,"JARID2","JARID2"
"cg11502565",0.0047832698674094,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr11",6978684,"ZNF215","ZNF215"
"cg03397031",-0.0118108660424864,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",29189308,"OPRD1",""
"cg16144934",-0.00252743632913892,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",153570512,"GALNT10","GALNT10, MFAP3"
"cg24112010",-0.00697226498791532,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr14",105975319,"",""
"cg24565620",-0.00469283232436109,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",194026,"",""
"cg13905258",-0.02152958076844,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr2",45158117,"","RP11-89K21.1"
"cg25424029",0.00377989526301591,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr13",110840177,"COL4A1",""
"cg06840243",0.00603575907187163,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",74442338,"UBE2O",""
"cg00176638",0.00239297782586093,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",202778443,"KDM5B","KDM5B"
"cg13720865",0.00315119312791199,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr9",138672837,"KCNT1","KCNT1"
"cg11991449",-0.00514834493412708,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr13",112806734,"",""
"cg01934408",-0.00366046174819869,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",6085799,"KCNAB2","KCNAB2"
"cg10140240",-0.000926715028697013,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr17",76220672,"BIRC5, EPR1","BIRC5"
"cg18426142",-0.00544491645858331,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr12",51984246,"SCN8A","SCN8A"
"cg08111021",0.0217185395138629,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr1",64239466,"ROR1","ROR1"
"cg24817003",0.0113197293624972,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr3",9406960,"THUMPD3","RP11-58B17.1"
"cg10776061",-0.00059629098112047,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr19",12768390,"MAN2B1","MAN2B1"
"cg22933582",-0.0188013746196619,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr5",72562402,"","RP11-60A8.1"
"cg26341661",-0.0116532587717193,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr15",52069389,"TMOD2","TMOD2"
"cg18252102",-0.0218055202868545,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr13",98796790,"FARP1","FARP1"
"cg27374758",-0.00854272580417056,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr3",121675259,"",""
"cg07048094",0.00319065570753461,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr7",157409033,"PTPRN2","AC005481.5"
"cg15750102",0.00647920433228142,"SomaScan","KORA","Complement C5a","Complement C5","2851-63","P01031","C5a","chr4",107237686,"AIMP1, TBCK","AIMP1, TBCK"
